PostingID|Sponsor|StudyTitle|Disorder|Phase|LinkToSponsorStudyRegistry|LinkToClinicalTrials|drug_cui|drug_names
20320|Astellas|A phase 2, open-label, single-arm, efficacy and safety study of MDV3100 in patients with hormone-naïve prostate cancer|Prostate cancer|Phase 2|https://www.clinicaltrials.astellas.com/study/?pid=9785-CL-0321|https://clinicaltrials.gov/ct2/show/NCT01302041|[C3496793]|[enzalutamide]
20321|Astellas|A Phase 3, Open-Label, Baseline-controlled, Multicenter, Sequential Dose Titration Study to Assess the Long-Term Efficacy and Safety, and the Pharmacokinetics of Solifenacin Succinate Suspension in Patients from 5 to Less than 18 years of Age with Neurogenic Detrusor Overactivity (NDO)|Neurogenic detrusor overactivity|Phase 3|https://www.clinicaltrials.astellas.com/study/?pid=905-CL-047|https://clinicaltrials.gov/ct2/show/NCT01565694|[C1509436]|[solifenacin succinate]
20322|Astellas|A Phase 1 Dose Escalation Study of Intermittent Oral OSI-906 Dosing in Patients with Advanced Solid Tumors|Solid tumors|Phase 1|https://www.clinicaltrials.astellas.com/study/?pid=OSI-906-102|https://clinicaltrials.gov/ct2/show/NCT00514306|[C2987649]|[Linsitinib]
20323|Astellas|A Phase 1 Dose Escalation Study of Continuous Oral OSI-906 Dosing in Patients with Advanced Solid Tumors|Solid tumors|Phase 1|https://www.clinicaltrials.astellas.com/study/?pid=OSI-906-101|https://clinicaltrials.gov/ct2/show/NCT00514007|[C2987649]|[Linsitinib]
20324|Astellas|A Phase 3, Double-blind, Randomized Study to Assess the Efficacy and Safety of Ipragliflozin in Combination with Metformin Compared to Metformin Plus Placebo in Subjects in Russia with Type 2 Diabetes Mellitus Who Have Inadequate Glycemic Control on Metformin|Diabetes Mellitus, Type 2|Phase 3|https://www.clinicaltrials.astellas.com/study/?pid=1941-CL-9001|https://clinicaltrials.gov/ct2/show/NCT02794792|[C3492889]|[ipragliflozin]
20325|Astellas|A phase 2, randomized, double-blind, placebo-controlled, parallel group, adaptive, combined proof of concept and dose-finding study to investigate efficacy, safety, pharmacodynamics and pharmacokinetics of ASP3652 in the treatment of female subjects with Bladder Pain Syndrome / Interstitial Cystitis|Bladder Pain|Phase 2|https://www.clinicaltrials.astellas.com/study/?pid=3652-CL-0018|https://clinicaltrials.gov/ct2/show/NCT01613586|[C5565723]|[ASP3652]
20326|Astellas|A Phase 2a, Randomized, Double-Blind, Placebo-Controlled, Sequential Group, Multiple-Dose Escalation Study to Evaluate the Efficacy and Safety of ASP015K in Subjects with Moderate to Severe Plaque Psoriasis|Psoriasis|Phase 2|https://www.clinicaltrials.astellas.com/study/?pid=015K-CL-PS01|https://clinicaltrials.gov/ct2/show/NCT01096862|[C5418498]|[Peficitinib Hydrobromide]
20327|Astellas|A Phase I Dose-escalation Study of OSI-906 and Erlotinib (Tarceva®) in Patients With Advanced Solid Tumors|Solid tumors|Phase 1|https://www.clinicaltrials.astellas.com/study/?pid=OSI-906-103|https://clinicaltrials.gov/ct2/show/NCT00739453|[C2987649]|[Linsitinib]
20328|Astellas|A Phase 1/2 Study Evaluating Intermittent and Continuous OSI-906 and Weekly Paclitaxel in Patients with Recurrent Epithelial Ovarian Cancer (and Other Solid Tumors)|Ovarian cancer|Phase 2|https://www.clinicaltrials.astellas.com/study/?pid=OSI-906-202|https://clinicaltrials.gov/ct2/show/NCT00889382|[C2987649]|[Linsitinib]
20329|GSK|A randomized, double-blind, placebo-controlled, parallel group study of once-daily inhaled Fluticasone Furoate Inhalation Powder for six weeks on the hypothalamic-pituitary-adrenocortical axis of children aged 5-11 years with asthma|Asthma|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=107118|http://clinicaltrials.gov/show/NCT02483975|[C1948374]|[fluticasone furoate]
20330|GSK|A single centre, open label, one sequence, cross-over study to evaluate the effect of itraconazole on the pharmacokinetics of single inhaled doses of nemiralisib in healthy subjects|Pulmonary Disease, Chronic Obstructive|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=206874|http://clinicaltrials.gov/show/NCT03398421|[C5197976]|[Nemiralisib]
20343|GSK|A phase III study (a placebo controlled, randomized, double-blind comparative study and an open-label, uncontrolled study) to evaluate the efficacy and safety of GSK1358820 in patients with post-stroke upper limb spasticity|Spasticity, Post-Stroke|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=207660|http://clinicaltrials.gov/show/NCT03261167|[C2719767]|[onabotulinumtoxinA]
20344|GSK|A single centre, single dose, open-label, randomized, 2-part, 2-way crossover study to determine the bioequivalence of levocetirizine oral disintegrating tablet given with water and without water compared to levocetirizine immediate release tablet in healthy Japanese male subjects|Rhinitis|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=204706|http://clinicaltrials.gov/show/NCT03555890|[C1174893]|[levocetirizine]
20355|Novartis|A Multi-center, Randomized, 12-week Treatment, Doubleblind Study to Assess the Efficacy and Safety of QMF149 (150/80 Microgram) Compared With MF Twisthaler® (200 Microgram) in Adult and Adolescent Patients With Asthma|Asthma|Phase 3|https://www.novctrd.com/ctrdweb/trialresult/trialresults/pdf?trialResultId=17395|https://www.clinicaltrials.gov/ct2/show/NCT02892344?term=CQVM149B2303&draw=2&rank=1|[C5433054, C0066700]|[Indacaterol acetate, mometasone furoate]
20356|Novartis|A multi-center, randomized, 52 week treatment, double-blind, triple-dummy, parallel-group study to assess the efficacy and safety of QMF149 compared with mometasone furoate in patients with asthma.|Asthma|Phase 3|https://www.novctrd.com/ctrdweb/trialresult/trialresults/pdf?trialResultId=17554|https://www.clinicaltrials.gov/ct2/show/NCT02554786?term=CQVM149B2301&draw=2&rank=1|[C5433054, C0066700]|[Indacaterol acetate, mometasone furoate]
20357|Novartis|A 26 week, randomized, active-controlled safety study of double-blind formoterol fumarate in free combination with an inhaled corticosteroid versus an inhaled corticosteroid in adolescent and adult patients with persistent asthma.|Asthma|Phase 3|https://www.novctrd.com/ctrdweb/trialresult/trialresults/pdf?trialResultId=15408|https://www.clinicaltrials.gov/ct2/show/NCT1845025?term=CFOR258D2416&rank=1|[C0771469]|[formoterol fumarate]
20359|Astellas|A Phase 4, Double-blind, Randomized, Placebo-controlled Multicenter Study to Evaluate the Efficacy and Safety of Mirabegron in Japanese and Korean Male Patients with Overactive Bladder under Treatment with the α-Blocker Tamsulosin for Benign Prostatic Hyperplasia|Urinary Bladder, Overactive|Phase 4|https://www.clinicaltrials.astellas.com/study/?pid=178-MA-3016|https://clinicaltrials.gov/ct2/show/NCT02656173|[C2983812]|[mirabegron]
20360|Astellas|A Phase III, Double-Blind, Randomized Study to Evaluate the Safety and Efficacy of BAL8557 Versus a Caspofungin Followed by Voriconazole Regimen in the Treatment of Candidemia and Other Invasive Candida Infections|Invasive fungal infection|Phase 3|https://www.clinicaltrials.astellas.com/study/?pid=9766-CL-0105|https://clinicaltrials.gov/ct2/show/NCT00413218|[C4018470]|[isavuconazonium sulfate]
20361|ViiV|A Phase I Study to Evaluate the Pharmacokinetics and Safety of GSK1265744 in Subjects with Hepatic Impairment and Healthy Matched Control Subjects|Infection, Human Immunodeficiency Virus|Phase 1|https://www.viiv-studyregister.com/en/study/?id=201479|http://clinicaltrials.gov/show/NCT02354950|[C4310385]|[cabotegravir]
20362|ViiV|A Phase I, Open-Label, Parallel-Group Study to Evaluate the Pharmacokinetics and Safety of GSK1265744 in Subjects with Severe Renal Impairment and Healthy Matched Control Subjects|Infection, Human Immunodeficiency Virus|Phase 1|https://www.viiv-studyregister.com/en/study/?id=201480|http://clinicaltrials.gov/show/NCT02354937|[C4310385]|[cabotegravir]
20363|ViiV|Phase I, single-center, open label, fixed-sequence cross-over study to evaluate the effect of rifabutin on the pharmacokinetics of oral cabotegravir in healthy subjects|Infection, Human Immunodeficiency Virus|Phase 1|https://www.viiv-studyregister.com/en/study/?id=205712|http://clinicaltrials.gov/show/NCT03149848|[C4310385]|[cabotegravir]
20364|ViiV|A Phase III, Randomized, Multicenter, Parallel-group, Open-Label Study Evaluating the Efficacy, Safety, and Tolerability of Long-Acting Intramuscular Cabotegravir and Rilpivirine for Maintenance of Virologic Suppression Following Switch from an Integrase Inhibitor Single Tablet Regimen in HIV-1 Infected Antiretroviral Therapy Naive Adult Participants|Infection, Human Immunodeficiency Virus|Phase 3|https://www.viiv-studyregister.com/en/study/?id=201584|http://clinicaltrials.gov/show/NCT02938520|[C4310385, C1566826]|[cabotegravir, rilpivirine]
20365|GSK|A randomized, examiner blind, crossover, in situ erosion study to investigate the efficacy of an experimental dentifrice in remineralization of previously softened enamel compared to a placebo dentifrice|Tooth Erosion|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=208166|http://clinicaltrials.gov/show/NCT03296072|[C0071772, C0037508]|[potassium nitrate, sodium fluoride]
20366|GSK|Study 110933: Albiglutide versus Placebo in insulin-treated Subjects with new-onset type 1 diabetes mellitus|Diabetes Mellitus, Type 1|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=110933|http://clinicaltrials.gov/show/NCT02284009|[C2607479]|[albiglutide]
20367|GSK|A 24 Week Randomised, Double blind and Placebo controlled Study to Evaluate the Efficacy and Safety of 62.5 mcg Umeclidinium Inhalation Powder Delivered Once daily via a Novel Dry Powder Inhaler in Subjects with Chronic Obstructive Pulmonary Disease|Pulmonary Disease, Chronic Obstructive|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=117410|http://clinicaltrials.gov/show/NCT02184611|[C3709474]|[umeclidinium bromide]
20368|GSK|A Phase IIa Single-Center, Open-Label Study Evaluating the Pharmacokinetics of Repeat Oral Doses of Gepotidacin (GSK2140944) in Adult Female Participants With Uncomplicated Urinary Tract Infection (Acute Cystitis)|Infections, Bacterial|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=206899|http://clinicaltrials.gov/show/NCT03568942|[C4309999]|[gepotidacin]
20369|GSK|A single centre, single dose, open-label, randomised, 2-way crossover study in healthy Japanese male subjects to evaluate the bioequivalence of daprodustat tablets (2 mg tablet vs. 4 mg tablet) (Part 1) and the food effect on the pharmacokinetics of daprodustat (Part 2)|Anaemia|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=207727|http://clinicaltrials.gov/show/NCT03493386|[C4519188]|[daprodustat]
20371|GSK|A double-blind (sponsor unblind), randomized, placebo-controlled, single and repeat escalating dose study to investigate the safety, tolerability, and pharmacokinetics of CCI15106 capsules for inhalation in healthy subjects and patients with moderate chronic obstructive pulmonary disease (COPD)|Pulmonary Disease, Chronic Obstructive|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=202031|http://clinicaltrials.gov/show/NCT03243760|[C0035525]|[ribavirin]
20372|GSK|A randomized, open-label, cross-over, placebo inhaler study to evaluate the correct use of ELLIPTA™ dry powder inhaler (DPI) compared to DISKUS™ DPI used in combination with HandiHaler DPI in participants with Chronic Obstructive Pulmonary Disease (COPD)|Pulmonary Disease, Chronic Obstructive|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=206901|http://clinicaltrials.gov/show/NCT03227445|[C1948374, C2935023, C3709474]|[fluticasone furoate, vilanterol, umeclidinium bromide]
20373|GSK|A double-blind (sponsor unblind), randomized, placebo-controlled, single and repeat escalating dose study to investigate the safety, tolerability, and pharmacokinetics of CCI15106 inhalation powder in healthy participants and participants with moderate chronic obstructive pulmonary disease (COPD) including evaluation of environmental and healthy by-stander exposure levels during dosing|Pulmonary Disease, Chronic Obstructive|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=205822|http://clinicaltrials.gov/show/NCT03235726|[C0035525]|[ribavirin]
20374|GSK|A multicentre, randomised, double-blind (sponsor-unblinded), placebo-controlled, repeat dose study to investigate the safety and tolerability, pharmacokinetics, pharmacodynamics, and efficacy of GSK2982772 in subjects with active plaque-type psoriasis|Psoriasis|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=203167|http://clinicaltrials.gov/show/NCT02776033|[C5392621]|[GSK2982772]
20375|GSK|A multicenter, open-label, long-term, safety, tolerability and efficacy study of retigabine in adult epilepsy patients with partial-onset seizures (Extension of study VRX-RET-E22-301)|Epilepsy|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=VRX-RET-E22-303|http://clinicaltrials.gov/show/NCT00310375|[C0530684]|[ezogabine]
20377|Astellas|Safety and Efficacy of Mirabegron as Add-on Therapy in Patients with Overactive Bladder Treated with Solifenacin: A Postmarketing Open-label Study in Japan|Urinary Bladder, Overactive|Phase 4|https://www.clinicaltrials.astellas.com/study/?pid=178-CL-110|https://clinicaltrials.gov/ct2/show/NCT01745094|[C2983812]|[mirabegron]
20378|Astellas|Postmarketing Study of Mirabegron in Japan: Long-term Add-on Therapy with Antimuscarinics in Patients with Overactive Bladder Treated with Mirabegron|Urinary Bladder, Overactive|Phase 4|https://www.clinicaltrials.astellas.com/study/?pid=178-CL-112|https://clinicaltrials.gov/ct2/show/NCT02294396|[C2983812]|[mirabegron]
20379|Novartis|A multi-national open-label phase II study of the JAK inhibitor INC424 in patients with primary myelofibrosis, post-polycythemia vera myelofibrosis or post-essential thrombocythemia myelofibrosis|Post-polycythemia vera myelofibrosis (PPV-MF)|Phase 2|https://www.novctrd.com/ctrdweb/trialresult/trialresults/pdf?trialResultId=17208|https://www.clinicaltrials.gov/ct2/show/NCT1392443?term=CINC424A2202&rank=1|[C2931926]|[ruxolitinib]
20380|Novartis|A double-blind, placebo-controlled, randomized dose ranging trial to determine the safety and efficacy of three dose levels of EMA401 in reducing 24-hour average pain intensity score in patients with post-herpetic neuralgia|Postherpetic neuralgia (PHN)|Phase 2|https://www.novctrd.com/ctrdweb/trialresult/trialresults/pdf?trialResultId=17628|https://www.clinicaltrials.gov/ct2/show/NCT03094195?term=CEMA401A2201&rank=1|[C5420974]|[Olodanrigan]
20381|Novartis|A double-blind, placebo-controlled, randomized trial to determine the safety and efficacy of EMA401 in reducing 24-hour average pain intensity score in patients with painful diabetic neuropathy (EMPADINE)|Diabetic Neuropathic Pain|Phase 2|https://www.novctrd.com/ctrdweb/trialresult/trialresults/pdf?trialResultId=17613|https://www.clinicaltrials.gov/ct2/show/NCT03297294?term=CEMA401A2202&rank=1|[C5420974]|[Olodanrigan]
20382|ViiV|A Phase III, randomized, multicenter, parallel-group, non-inferiority, open-label study evaluating the efficacy, safety, and tolerability of switching to long-acting cabotegravir plus long-acting rilpivirine from current INI- NNRTI-, or PI-based antiretroviral regimen in HIV-1-infected adults who are virologically suppressed|Infection, Human Immunodeficiency Virus|Phase 3|https://www.viiv-studyregister.com/en/study/?id=201585|http://clinicaltrials.gov/show/NCT02951052|[C4310385, C1566826]|[cabotegravir, rilpivirine]
20383|GSK|201546, A repeat-dose study of batefenterol/FF (GSK961081/GW685698) compared with placebo in the treatment of COPD|Pulmonary Disease, Chronic Obstructive|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=201546|http://clinicaltrials.gov/show/NCT02573870|[C4519138, C1948374]|[batefenterol, fluticasone furoate]
20384|GSK|A Randomized, Open-label Study to Evaluate the Immunogenicity of Anthrax Vaccine Adsorbed Alone or Concomitantly with Raxibacumab (GSK3068483)|Infections, Bacterial|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=201436|http://clinicaltrials.gov/show/NCT02339155|[C2717174]|[raxibacumab]
